0.0004439353942871094;4021
0.00037789344787597656;3932
0.0004379749298095703;3819
0.0004420280456542969;3951
0.0004379749298095703;3795
0.0003228187561035156;4090
0.0003991127014160156;4050
0.0003561973571777344;3878
0.00033593177795410156;3948
0.00032830238342285156;3879
0.00016808509826660156;370
0.00017118453979492188;391
0.00018286705017089844;382
0.00015783309936523438;404
0.00014400482177734375;397
0.0001583099365234375;452
0.00017404556274414062;399
0.0001857280731201172;425
0.0001780986785888672;401
0.00017690658569335938;369
0.0002319812774658203;2019
0.000225067138671875;2029
0.0002288818359375;1927
0.00023674964904785156;1991
0.0002219676971435547;1951
0.000286102294921875;1988
0.00023603439331054688;2056
0.00022792816162109375;1961
0.00023031234741210938;2010
0.0002281665802001953;1989
0.00011801719665527344;10
9.608268737792969e-05;11
0.00011801719665527344;11
0.0001201629638671875;9
8.7738037109375e-05;10
0.00010013580322265625;9
0.0001049041748046875;11
9.822845458984375e-05;10
8.58306884765625e-05;8
0.00011205673217773438;7
7.891654968261719e-05;25
7.987022399902344e-05;96
8.20159912109375e-05;44
0.00011229515075683594;15
9.322166442871094e-05;76
0.00011181831359863281;85
0.0001087188720703125;98
0.000125885009765625;60
0.00011229515075683594;60
8.869171142578125e-05;98
7.891654968261719e-05;939
0.00010800361633300781;658
0.00013113021850585938;450
8.0108642578125e-05;783
0.00011610984802246094;580
9.584426879882812e-05;914
0.00011610984802246094;182
9.083747863769531e-05;963
8.106231689453125e-05;889
9.489059448242188e-05;814
0.00010585784912109375;11
9.083747863769531e-05;10
0.00011205673217773438;10
0.00010180473327636719;21
0.00014495849609375;24
0.00010228157043457031;31
0.00011587142944335938;35
0.00011396408081054688;43
0.00013494491577148438;48
0.00022292137145996094;54
0.000102996826171875;57
0.00013494491577148438;54
0.00010013580322265625;97
0.00010418891906738281;142
0.00017786026000976562;262
0.00012493133544921875;279
0.0001227855682373047;301
0.00016307830810546875;410
0.0001590251922607422;418
0.0001800060272216797;515
9.679794311523438e-05;949
0.00010585784912109375;722
9.799003601074219e-05;1518
0.00033092498779296875;1764
0.00012230873107910156;1699
0.000125885009765625;2922
0.0001308917999267578;2990
0.0001952648162841797;2987
0.000164031982421875;4143
0.0001289844512939453;4794
0.00023889541625976562;53
0.0002789497375488281;106
0.0002880096435546875;160
0.0004258155822753906;212
0.0005319118499755859;273
0.0004050731658935547;324
0.00045013427734375;378
0.0006840229034423828;440
0.0005440711975097656;491
0.0007140636444091797;548
0.0002288818359375;444
0.00039887428283691406;966
0.0004489421844482422;1473
0.0004496574401855469;1938
0.0003719329833984375;2537
0.0005099773406982422;2996
0.0004942417144775391;3366
0.0004677772521972656;4039
0.0011200904846191406;4442
0.0008111000061035156;5041
0.00023484230041503906;4072
0.0003669261932373047;9577
0.0002999305725097656;14048
0.0008831024169921875;19625
0.00037288665771484375;24620
0.0004379749298095703;28998
0.00047016143798828125;33174
0.0006368160247802734;37858
0.0005240440368652344;44497
0.0008351802825927734;48294
8.320808410644531e-05;9
0.00011706352233886719;11
8.487701416015625e-05;11
0.00010776519775390625;11
0.00010895729064941406;10
0.00011229515075683594;11
8.296966552734375e-05;11
9.703636169433594e-05;10
8.106231689453125e-05;11
0.0001468658447265625;8
0.00010371208190917969;79
8.702278137207031e-05;66
9.322166442871094e-05;34
0.00011205673217773438;44
9.012222290039062e-05;28
0.00028395652770996094;95
8.678436279296875e-05;72
0.0001289844512939453;40
9.274482727050781e-05;28
8.797645568847656e-05;35
0.00012087821960449219;970
0.00011301040649414062;897
0.00019502639770507812;676
0.00015306472778320312;437
8.082389831542969e-05;940
8.296966552734375e-05;730
8.797645568847656e-05;307
0.00010418891906738281;907
8.177757263183594e-05;869
0.00010228157043457031;845
9.989738464355469e-05;10
0.00010323524475097656;12
0.0001609325408935547;32
0.0001480579376220703;43
0.00023293495178222656;48
0.0001361370086669922;58
0.0001518726348876953;72
0.00015783309936523438;86
0.00015997886657714844;99
0.00023221969604492188;107
0.00011110305786132812;99
0.00019407272338867188;153
0.00011181831359863281;266
0.0001609325408935547;371
0.00013113021850585938;498
0.0001380443572998047;537
0.00014591217041015625;690
0.00015997886657714844;784
0.00015401840209960938;858
0.00026702880859375;1053
0.00018095970153808594;924
